"album_id";"track_id";"position"
"1421";"5696";"2"
"1422";"5697";"1"
"1422";"5698";"2"
"1418";"5699";"10"
"1422";"5700";"5"
"1423";"5701";"1"
"1422";"5702";"4"
"1422";"5703";"3"
"1423";"5704";"4"
"1422";"5705";"6"
"1423";"5706";"2"
"1423";"5707";"3"
"1423";"5708";"5"
"1422";"5709";"7"
"1423";"5710";"6"
"1424";"5719";"6"
"1424";"5725";"5"
"1425";"5727";"1"
"1424";"5728";"1"
"1424";"5729";"2"
"1424";"5730";"3"
"1426";"5731";"2"
"1423";"5732";"7"
"1423";"5733";"10"
"1423";"5734";"9"
"1423";"5735";"8"
"1426";"5736";"8"
"1426";"5737";"3"
"1423";"5738";"11"
"1427";"5739";"2"
"1424";"5740";"4"
"1424";"5741";"7"
"1424";"5742";"9"
"1424";"5743";"8"
"1424";"5744";"10"
"1424";"5745";"11"
"1428";"5746";"1"
"1428";"5747";"8"
"1428";"5748";"4"
"1428";"5749";"2"
"1428";"5751";"3"
"1428";"5752";"5"
"1428";"5753";"7"
"1428";"5754";"10"
"1428";"5755";"6"
"1428";"5756";"9"
"1428";"5757";"11"
"1421";"5758";"1"
"483";"5759";"2"
"483";"5760";"1"
"1429";"5761";"3"
"1422";"5762";"9"
"1429";"5763";"6"
"1430";"5764";"1"
"483";"5766";"6"
"1430";"5767";"3"
"483";"5769";"7"
"1430";"5770";"2"
"483";"5771";"9"
"1429";"5772";"9"
"1431";"5773";"1"
"1431";"5774";"2"
"1431";"5776";"4"
"1431";"5777";"5"
"1431";"5778";"6"
"506";"5779";"3"
"506";"5780";"10"
"506";"5781";"6"
"506";"5782";"5"
"506";"5783";"11"
"506";"5784";"8"
"506";"5786";"14"
"506";"5787";"13"
"512";"5788";"5"
"512";"5789";"2"
"1432";"5793";"2"
"1432";"5794";"1"
"1433";"5797";"1"
"1433";"5807";"2"
"1433";"5810";"3"
"1434";"5811";"1"
"1434";"5812";"2"
"1434";"5813";"3"
"1434";"5814";"4"
"1434";"5815";"5"
"1434";"5816";"10"
"1434";"5817";"6"
"1434";"5818";"7"
"1434";"5819";"8"
"1434";"5820";"13"
"1434";"5821";"9"
"1420";"5822";"1"
"1434";"5824";"11"
"1434";"5825";"12"
"1434";"5827";"16"
"1433";"5829";"4"
"1433";"5830";"6"
"1433";"5831";"5"
"1433";"5832";"7"
"1433";"5833";"8"
"1433";"5834";"9"
"1435";"5835";"2"
"1433";"5837";"10"
"1434";"5839";"14"
"1435";"5840";"10"
"1435";"5841";"4"
"1435";"5843";"3"
"1435";"5844";"1"
"1436";"5849";"3"
"1436";"5850";"2"
"1436";"5851";"4"
"1436";"5852";"5"
"1436";"5855";"7"
"1436";"5857";"8"
"1437";"5859";"1"
"1438";"5860";"5"
"1439";"5862";"1"
"431";"5865";"3"
"1439";"5868";"2"
"1440";"5869";"3"
"1440";"5870";"1"
"1441";"5871";"1"
"1441";"5872";"2"
"1440";"5873";"8"
"1440";"5874";"4"
"1440";"5875";"5"
"1441";"5876";"4"
"1440";"5877";"6"
"1442";"5878";"3"
"1440";"5879";"7"
"1440";"5880";"10"
"1440";"5881";"9"
"1441";"5882";"3"
"1440";"5883";"11"
"1441";"5884";"5"
"1441";"5885";"8"
"1441";"5886";"6"
"1441";"5887";"7"
"1441";"5888";"9"
"1441";"5889";"10"
"1441";"5890";"11"
"1443";"5891";"2"
"1444";"5895";"2"
"500";"5897";"2"
"500";"5898";"6"
"500";"5899";"4"
"500";"5901";"10"
"500";"5903";"15"
"1445";"5904";"1"
"500";"5905";"17"
"500";"5906";"16"
"1445";"5907";"10"
"1445";"5908";"4"
"500";"5920";"8"
"1446";"5922";"1"
"1446";"5923";"2"
"1446";"5925";"4"
"1446";"5926";"5"
"1446";"5927";"7"
"1446";"5928";"6"
"1446";"5929";"8"
"1446";"5930";"9"
"1446";"5931";"11"
"1446";"5932";"10"
"1446";"5933";"12"
"1447";"5934";"2"
"1447";"5935";"5"
"1447";"5936";"1"
"1447";"5937";"3"
"1447";"5938";"6"
"1447";"5939";"7"
"1448";"5941";"14"
"1449";"5942";"1"
"1450";"5943";"13"
"1450";"5944";"3"
"1450";"5946";"2"
"1450";"5947";"4"
"1450";"5948";"8"
"446";"5949";"3"
"1450";"5950";"5"
"1451";"5951";"19"
"1450";"5952";"6"
"1450";"5953";"7"
"1450";"5954";"12"
"446";"5955";"6"
"446";"5956";"5"
"1450";"5957";"9"
"1450";"5958";"14"
"446";"5959";"8"
"1450";"5960";"10"
"508";"5961";"6"
"1450";"5962";"1"
"1450";"5963";"15"
"1450";"5964";"11"
"1450";"5965";"16"
"1450";"5966";"17"
"1450";"5968";"18"
"1450";"5969";"19"
"1450";"5970";"20"
"1450";"5971";"22"
"1450";"5972";"21"
"1452";"5976";"2"
"1453";"5979";"1"
"1453";"5980";"6"
"1453";"5981";"2"
"1453";"5982";"5"
"1453";"5983";"3"
"1453";"5984";"4"
"1453";"5985";"7"
"1453";"5986";"8"
"1453";"5987";"9"
"1453";"5988";"10"
"1454";"5989";"1"
"1455";"5992";"1"
"1455";"5993";"3"
"1455";"5994";"2"
"1455";"5995";"5"
"1455";"5996";"4"
"1455";"5997";"6"
"1455";"5998";"7"
"1455";"5999";"9"
"1456";"6000";"1"
"1455";"6001";"8"
"1455";"6002";"10"
"1457";"6003";"6"
"1458";"6010";"2"
"1454";"6011";"2"
"1454";"6012";"3"
"1459";"6013";"6"
"1459";"6014";"1"
"1454";"6015";"4"
"1459";"6016";"3"
"1454";"6017";"5"
"1459";"6018";"5"
"1454";"6019";"6"
"1460";"6020";"7"
"1454";"6021";"7"
"1459";"6022";"7"
"1454";"6023";"8"
"1454";"6025";"9"
"1459";"6026";"8"
"1461";"6027";"1"
"1461";"6028";"3"
"1461";"6029";"5"
"1461";"6030";"4"
"1461";"6031";"6"
"1461";"6032";"2"
"1461";"6033";"7"
"1461";"6034";"8"
"1459";"6038";"2"
"301";"6039";"4"
"301";"6041";"7"
"301";"6042";"8"
"301";"6043";"10"
"301";"6044";"9"
"1462";"6045";"2"
"1462";"6046";"5"
"1462";"6047";"3"
"1462";"6048";"1"
"421";"6049";"3"
"1463";"6050";"2"
"1463";"6051";"3"
"1463";"6052";"4"
"1464";"6062";"3"
"1460";"6063";"9"
"1464";"6065";"1"
"1465";"6067";"2"
"1465";"6068";"3"
"1465";"6069";"4"
"1457";"6070";"1"
"1457";"6071";"2"
"1457";"6072";"4"
"1457";"6073";"3"
"1457";"6074";"8"
"1457";"6075";"7"
"1457";"6076";"5"
"1457";"6077";"12"
"1457";"6078";"9"
"1457";"6079";"11"
"1457";"6081";"10"
"1466";"6085";"1"
"1466";"6086";"2"
"1466";"6087";"3"
"1466";"6088";"5"
"1466";"6089";"4"
"1466";"6090";"6"
"1466";"6091";"7"
"1467";"6092";"14"
"1466";"6093";"9"
"1466";"6094";"10"
"1466";"6095";"11"
"410";"6096";"1"
"410";"6097";"3"
"410";"6098";"4"
"1468";"6099";"1"
"410";"6100";"5"
"1468";"6101";"6"
"1468";"6102";"2"
"410";"6103";"6"
"1468";"6104";"3"
"410";"6105";"7"
"1468";"6106";"4"
"410";"6107";"8"
"410";"6108";"10"
"1468";"6109";"5"
"410";"6110";"9"
"1468";"6112";"10"
"1468";"6113";"8"
"1469";"6114";"1"
"1469";"6115";"2"
"1470";"6116";"1"
"1471";"6117";"2"
"1471";"6118";"1"
"1471";"6119";"7"
"1471";"6120";"3"
"1471";"6121";"5"
"1471";"6122";"6"
"1471";"6123";"8"
"1471";"6125";"15"
"1471";"6127";"14"
"1470";"6129";"2"
"1470";"6130";"3"
"1470";"6132";"5"
"1470";"6135";"9"
"1470";"6136";"8"
"1470";"6137";"12"
"1470";"6138";"11"
"1470";"6139";"13"
"1472";"6148";"1"
"1472";"6149";"3"
"1472";"6150";"2"
"1473";"6154";"4"
"1473";"6155";"3"
"399";"6156";"3"
"1473";"6157";"2"
"399";"6158";"5"
"1473";"6159";"5"
"399";"6160";"8"
"1473";"6162";"6"
"399";"6164";"9"
"399";"6165";"11"
"399";"6166";"12"
"399";"6169";"10"
"1474";"6172";"5"
"1474";"6173";"1"
"1474";"6174";"2"
"1474";"6175";"3"
"1474";"6176";"4"
"1474";"6177";"6"
"1474";"6178";"7"
"1474";"6179";"9"
"1474";"6180";"8"
"335";"6181";"1"
"1474";"6183";"11"
"1475";"6185";"2"
"1476";"6186";"2"
"1476";"6187";"3"
"1476";"6188";"1"
"1476";"6189";"4"
"1476";"6190";"7"
"1476";"6191";"5"
"1476";"6192";"6"
"1476";"6193";"8"
"1473";"6194";"1"
"1477";"6195";"1"
"335";"6200";"7"
"1478";"6201";"3"
"1479";"6208";"2"
"304";"6209";"3"
"335";"6211";"3"
"335";"6214";"6"
"335";"6216";"5"
"1480";"6217";"1"
"1481";"6221";"8"
"1482";"6222";"1"
"335";"6223";"9"
"1483";"6244";"7"
"1484";"6257";"1"
"1485";"6258";"12"
"1484";"6259";"3"
"1484";"6262";"4"
"1484";"6266";"8"
"1484";"6268";"7"
"1484";"6274";"9"
"1478";"6277";"2"
"1486";"6278";"10"
"1478";"6279";"1"
"1487";"6281";"1"
"335";"6282";"8"
"1478";"6283";"4"
"1487";"6284";"2"
"1479";"6286";"3"
"1479";"6287";"4"
"1488";"6288";"4"
"1488";"6289";"2"
"1489";"6291";"11"
"1486";"6292";"1"
"335";"6293";"10"
"1488";"6294";"1"
"1488";"6295";"3"
"1488";"6296";"5"
"1488";"6297";"6"
"1488";"6298";"7"
"1488";"6299";"8"
"1490";"6300";"1"
"1488";"6301";"9"
"1491";"6302";"2"
"1488";"6303";"10"
"1488";"6304";"11"
"1490";"6305";"2"
"1490";"6306";"6"
"1490";"6307";"3"
"1491";"6309";"4"
"1492";"6311";"1"
"1491";"6312";"3"
"1490";"6313";"7"
"1491";"6314";"6"
"1491";"6316";"1"
"1492";"6317";"2"
"1490";"6318";"8"
"1491";"6323";"8"
"1490";"6325";"9"
"1491";"6327";"5"
"1493";"6328";"1"
"1491";"6329";"9"
"1494";"6333";"1"
"1495";"6334";"1"
"1495";"6335";"2"
"1495";"6336";"3"
"1495";"6337";"4"
"1495";"6338";"5"
"1495";"6339";"6"
"1495";"6340";"7"
"1495";"6341";"8"
"1495";"6342";"11"
"1495";"6343";"10"
"1496";"6344";"1"
"1495";"6345";"9"
"1496";"6347";"2"
"1496";"6348";"3"
"1496";"6350";"4"
"1496";"6352";"5"
"1496";"6354";"6"
"1496";"6355";"7"
"1496";"6356";"8"
"1497";"6359";"4"
"1497";"6360";"3"
"1497";"6364";"8"
"1498";"6369";"1"
"1499";"6370";"1"
"1500";"6371";"1"
"1498";"6372";"2"
"1498";"6373";"3"
"1501";"6374";"1"
"1498";"6375";"4"
"1500";"6376";"2"
"1502";"6378";"1"
"1502";"6379";"2"
"1502";"6380";"3"
"1502";"6382";"4"
"1502";"6383";"5"
"1502";"6385";"6"
"1502";"6386";"10"
"1479";"6387";"5"
"1479";"6388";"7"
"1479";"6389";"8"
"1479";"6390";"6"
"1479";"6391";"9"
"1479";"6392";"11"
"1479";"6393";"12"
"1479";"6394";"13"
"1479";"6395";"1"
"1479";"6396";"14"
"1479";"6397";"15"
"1479";"6398";"16"
"1479";"6399";"10"
"1479";"6400";"17"
"1479";"6401";"18"
"1479";"6402";"19"
"1479";"6403";"20"
"1479";"6404";"21"
"1503";"6405";"3"
"1479";"6406";"22"
"1503";"6407";"1"
"1503";"6408";"2"
"1503";"6409";"4"
"1503";"6410";"5"
"1503";"6411";"6"
"1503";"6412";"7"
"1503";"6413";"8"
"1503";"6414";"9"
"311";"6415";"1"
"311";"6416";"2"
"311";"6417";"4"
"1503";"6418";"10"
"311";"6419";"5"
"311";"6420";"6"
"1504";"6421";"2"
"1504";"6422";"1"
"311";"6423";"9"
"311";"6424";"11"
"1504";"6425";"3"
"1504";"6426";"5"
"311";"6427";"13"
"311";"6428";"12"
"311";"6430";"14"
"1504";"6431";"6"
"1504";"6432";"7"
"1504";"6433";"8"
"1504";"6434";"10"
"1505";"6435";"11"
"1504";"6436";"9"
"333";"6437";"1"
"333";"6438";"4"
"333";"6439";"6"
"333";"6440";"5"
"333";"6441";"7"
"333";"6442";"8"
"333";"6443";"9"
"333";"6444";"10"
"333";"6445";"11"
"333";"6446";"12"
"333";"6447";"13"
"333";"6448";"14"
"333";"6449";"15"
"1506";"6450";"53"
"1507";"6451";"19"
"1508";"6452";"1"
"385";"6453";"1"
"385";"6457";"17"
"1509";"6458";"1"
"385";"6459";"15"
"1509";"6460";"3"
"1509";"6461";"2"
"1509";"6463";"6"
"1509";"6465";"4"
"1509";"6467";"5"
"385";"6476";"13"
"385";"6483";"18"
"385";"6484";"8"
"269";"6488";"5"
"269";"6489";"8"
"269";"6490";"9"
"269";"6491";"7"
"269";"6492";"10"
"269";"6493";"11"
"292";"6494";"2"
"1510";"6495";"8"
"292";"6496";"4"
"292";"6497";"6"
"292";"6498";"5"
"292";"6499";"7"
"292";"6500";"8"
"292";"6501";"9"
"292";"6502";"10"
"1511";"6504";"1"
"1512";"6505";"1"
"1512";"6506";"2"
"1512";"6507";"9"
"1512";"6508";"12"
"1512";"6510";"13"
"1512";"6511";"14"
"1513";"6512";"1"
"1512";"6514";"6"
"1513";"6515";"2"
"1511";"6518";"9"
"1511";"6519";"4"
"1485";"6521";"21"
"1485";"6522";"22"
"1514";"6523";"3"
"1514";"6524";"5"
"1514";"6525";"4"
"1514";"6526";"6"
"1485";"6527";"27"
"1511";"6528";"7"
"1511";"6529";"2"
"1511";"6530";"6"
"1511";"6531";"8"
"1485";"6532";"28"
"1511";"6533";"5"
"1485";"6535";"29"
"1511";"6536";"10"
"1515";"6537";"5"
"1511";"6538";"12"
"1511";"6539";"11"
"1516";"6541";"11"
"1517";"6543";"1"
"1518";"6544";"2"
"1519";"6545";"2"
"1590";"6547";"1"
"1520";"6549";"4"
"1590";"6551";"3"
"1521";"6552";"6"
"320";"6553";"3"
"1590";"6554";"2"
"1522";"6555";"71"
"1590";"6556";"6"
"1523";"6557";"4"
"1590";"6558";"7"
"1590";"6559";"8"
"1523";"6560";"2"
"1590";"6561";"9"
"1523";"6562";"3"
"1590";"6563";"12"
"1590";"6564";"10"
"320";"6565";"1"
"320";"6566";"5"
"320";"6567";"2"
"1523";"6568";"5"
"1590";"6569";"5"
"1590";"6570";"13"
"1590";"6571";"14"
"1590";"6572";"15"
"1524";"6573";"8"
"320";"6575";"6"
"1525";"6577";"1"
"1525";"6578";"2"
"1521";"6579";"2"
"1521";"6580";"1"
"1521";"6581";"3"
"1521";"6582";"4"
"1521";"6583";"5"
"1521";"6584";"7"
"1521";"6585";"8"
"221";"6586";"6"
"1521";"6588";"9"
"1521";"6589";"10"
"221";"6590";"5"
"221";"6591";"7"
"1521";"6592";"11"
"1526";"6593";"3"
"221";"6594";"8"
"221";"6595";"9"
"221";"6596";"10"
"1526";"6598";"4"
"1526";"6599";"5"
"1526";"6601";"7"
"1526";"6602";"10"
"1527";"6603";"2"
"1522";"6604";"37"
"1527";"6605";"4"
"1527";"6606";"6"
"1527";"6607";"7"
"1527";"6608";"9"
"1527";"6609";"10"
"1527";"6610";"3"
"1527";"6611";"11"
"1527";"6612";"12"
"1527";"6613";"13"
"1519";"6615";"1"
"1519";"6616";"3"
"1519";"6617";"4"
"1519";"6618";"5"
"1519";"6619";"6"
"1519";"6620";"7"
"1519";"6621";"8"
"1519";"6622";"9"
"1519";"6623";"10"
"1528";"6624";"1"
"305";"6625";"1"
"1528";"6626";"3"
"1529";"6627";"1"
"1530";"6628";"2"
"1531";"6629";"2"
"1531";"6630";"3"
"1531";"6631";"1"
"1530";"6632";"4"
"1531";"6633";"10"
"1531";"6635";"4"
"1530";"6636";"6"
"1532";"6637";"1"
"1533";"6638";"1"
"1531";"6639";"6"
"1530";"6640";"7"
"1530";"6641";"10"
"1531";"6642";"5"
"1531";"6643";"7"
"1533";"6645";"2"
"1843";"6649";"28"
"1534";"6661";"2"
"1534";"6663";"1"
"1535";"6666";"1"
"1536";"6668";"4"
"320";"6670";"7"
"1536";"6671";"2"
"320";"6672";"8"
"320";"6675";"11"
"320";"6676";"10"
"1536";"6677";"1"
"1536";"6678";"3"
"1536";"6679";"5"
"1536";"6680";"6"
"1536";"6681";"7"
"1536";"6682";"8"
"1536";"6683";"9"
"1536";"6684";"10"
"1536";"6685";"11"
"1536";"6686";"12"
"1536";"6687";"13"
"1537";"6688";"1"
"1537";"6689";"3"
"1537";"6690";"2"
"1538";"6692";"2"
"1537";"6693";"5"
"1537";"6694";"7"
"1537";"6695";"4"
"1539";"6696";"6"
"1540";"6697";"10"
"1540";"6698";"9"
"1539";"6699";"1"
"1540";"6700";"5"
"1540";"6702";"2"
"1541";"6703";"7"
"1540";"6705";"4"
"1540";"6706";"15"
"1539";"6709";"5"
"1538";"6712";"3"
"1540";"6714";"6"
"1542";"6715";"20"
"1538";"6718";"4"
"1539";"6719";"7"
"1538";"6720";"5"
"1538";"6722";"6"
"1543";"6724";"1"
"1543";"6725";"2"
"1543";"6726";"4"
"1543";"6727";"3"
"1543";"6728";"5"
"1543";"6729";"6"
"1543";"6730";"7"
"1543";"6731";"8"
"1544";"6732";"1"
"1528";"6734";"2"
"1543";"6735";"10"
"1528";"6736";"4"
"1528";"6737";"5"
"1528";"6738";"6"
"1528";"6739";"7"
"1528";"6740";"8"
"1528";"6741";"9"
"1528";"6742";"10"
"1532";"6743";"2"
"1532";"6744";"3"
"1532";"6745";"4"
"1532";"6746";"5"
"1532";"6747";"6"
"1532";"6748";"7"
"1532";"6749";"9"
"1532";"6750";"10"
"1532";"6751";"11"
"1532";"6752";"8"
"1545";"6757";"1"
"1546";"6766";"1"
"1546";"6767";"2"
"1546";"6769";"3"
"1547";"6770";"1"
"1546";"6771";"11"
"1546";"6772";"4"
"1546";"6773";"5"
"1546";"6774";"6"
"1546";"6775";"7"
"1546";"6779";"8"
"1547";"6781";"8"
"1548";"6783";"7"
"1546";"6784";"9"
"1546";"6785";"10"
"1549";"6786";"1"
"1548";"6789";"1"
"1548";"6792";"4"
"1548";"6793";"6"
"1548";"6794";"5"
"1548";"6795";"8"
"1550";"6796";"2"
"1550";"6797";"1"
"1550";"6798";"3"
"1550";"6799";"4"
"1550";"6800";"5"
"1551";"6801";"1"
"1550";"6802";"6"
"1550";"6803";"7"
"1550";"6804";"8"
"1551";"6805";"3"
"1550";"6806";"9"
"1551";"6807";"2"
"1552";"6808";"4"
"1550";"6809";"11"
"1551";"6810";"6"
"1550";"6811";"10"
"1551";"6812";"4"
"1552";"6813";"1"
"1551";"6814";"5"
"1551";"6815";"7"
"1552";"6816";"2"
"1552";"6817";"3"
"1551";"6818";"8"
"1552";"6819";"5"
"1552";"6820";"6"
"1551";"6821";"9"
"1551";"6822";"10"
"1552";"6823";"7"
"1553";"6824";"1"
"1554";"6834";"1"
"1554";"6835";"2"
"1554";"6836";"3"
"1554";"6837";"5"
"1554";"6838";"7"
"277";"6839";"2"
"1555";"6840";"1"
"1555";"6841";"2"
"277";"6842";"4"
"277";"6843";"5"
"1555";"6844";"3"
"1555";"6846";"4"
"277";"6847";"7"
"277";"6848";"8"
"277";"6849";"9"
"1555";"6850";"6"
"277";"6851";"12"
"277";"6852";"10"
"277";"6853";"11"
"1555";"6854";"12"
"1555";"6855";"7"
"1556";"6856";"3"
"1557";"6860";"1"
"253";"6862";"5"
"253";"6863";"3"
"253";"6864";"4"
"253";"6865";"1"
"253";"6866";"10"
"253";"6867";"6"
"253";"6868";"8"
"253";"6869";"14"
"253";"6870";"9"
"225";"6871";"34"
"253";"6873";"16"
"1558";"6874";"1"
"253";"6875";"13"
"1559";"6876";"1"
"1558";"6878";"2"
"253";"6880";"17"
"1558";"6881";"4"
"1558";"6882";"6"
"1558";"6883";"5"
"1558";"6884";"7"
"1558";"6885";"8"
"1558";"6886";"9"
"1556";"6887";"1"
"1558";"6888";"10"
"1558";"6889";"11"
"1558";"6890";"12"
"1556";"6891";"6"
"1556";"6892";"4"
"1556";"6893";"5"
"1556";"6894";"2"
"1556";"6895";"7"
"1556";"6897";"8"
"1556";"6898";"9"
"253";"6899";"7"
"1567";"6900";"1"
"253";"6901";"12"
"1560";"6904";"2"
"1561";"6905";"9"
"1562";"6907";"1"
"250";"6908";"2"
"250";"6909";"3"
"250";"6910";"4"
"250";"6911";"5"
"250";"6912";"6"
"250";"6913";"7"
"250";"6914";"8"
"250";"6915";"9"
"250";"6916";"10"
"250";"6918";"12"
"1560";"6919";"1"
"1560";"6920";"3"
"1560";"6921";"4"
"1560";"6922";"7"
"1560";"6923";"9"
"1560";"6924";"10"
"1560";"6925";"6"
"1560";"6926";"8"
"1563";"6927";"1"
"1563";"6928";"2"
"1560";"6929";"11"
"1563";"6930";"3"
"1563";"6931";"4"
"1563";"6932";"5"
"1564";"6933";"1"
"1563";"6934";"7"
"1563";"6935";"6"
"1563";"6937";"8"
"1563";"6938";"9"
"1565";"6939";"6"
"1566";"6940";"4"
"1567";"6942";"2"
"1568";"6943";"2"
"1568";"6944";"1"
"1567";"6945";"3"
"1567";"6946";"4"
"1568";"6947";"4"
"1567";"6948";"5"
"1567";"6949";"6"
"1569";"6950";"3"
"1567";"6951";"7"
"1568";"6952";"3"
"1567";"6953";"8"
"1569";"6954";"1"
"1567";"6955";"9"
"1570";"6956";"2"
"1567";"6957";"10"
"1567";"6958";"11"
"1568";"6959";"5"
"1568";"6960";"7"
"1568";"6961";"6"
"1571";"6962";"4"
"1569";"6963";"2"
"1572";"6964";"1"
"1572";"6965";"2"
"1572";"6966";"3"
"1572";"6968";"5"
"1572";"6969";"8"
"1572";"6970";"6"
"1572";"6971";"7"
"1570";"6972";"1"
"1573";"6973";"1"
"1570";"6974";"3"
"1574";"6975";"1"
"1570";"6976";"4"
"1572";"6977";"9"
"1570";"6978";"5"
"1573";"6979";"2"
"1572";"6980";"10"
"1575";"6981";"3"
"1570";"6982";"6"
"1575";"6983";"1"
"1570";"6984";"7"
"1570";"6985";"8"
"1565";"6986";"1"
"1565";"6987";"2"
"1575";"6988";"2"
"1570";"6989";"9"
"1570";"6990";"10"
"1570";"6991";"11"
"1565";"6992";"3"
"1565";"6993";"4"
"1575";"6994";"5"
"1565";"6995";"8"
"1576";"6996";"1"
"1565";"6998";"5"
"1575";"6999";"6"
"1566";"7000";"1"
"1575";"7001";"7"
"1575";"7002";"8"
"1576";"7004";"2"
"1575";"7005";"9"
"1576";"7006";"3"
"1565";"7007";"9"
"1578";"7008";"1"
"1577";"7010";"2"
"1578";"7011";"2"
"1578";"7012";"3"
"1577";"7014";"4"
"1578";"7015";"4"
"1578";"7017";"5"
"1578";"7019";"6"
"1578";"7022";"7"
"1566";"7023";"2"
"1566";"7024";"3"
"1566";"7025";"5"
"1566";"7026";"6"
"1566";"7028";"9"
"1566";"7030";"10"
"297";"7031";"1"
"297";"7032";"3"
"297";"7033";"4"
"297";"7034";"5"
"297";"7035";"6"
"297";"7036";"7"
"1579";"7038";"1"
"297";"7039";"8"
"297";"7040";"9"
"297";"7041";"10"
"297";"7042";"11"
"1579";"7043";"3"
"297";"7044";"12"
"1579";"7045";"2"
"1580";"7047";"1"
"1579";"7048";"4"
"1580";"7049";"2"
"285";"7057";"2"
"282";"7059";"1"
"282";"7064";"2"
"285";"7065";"6"
"282";"7066";"4"
"231";"7067";"1"
"231";"7068";"3"
"231";"7069";"5"
"231";"7070";"4"
"231";"7071";"6"
"231";"7072";"7"
"231";"7073";"8"
"231";"7074";"9"
"231";"7075";"10"
"231";"7076";"11"
"1581";"7077";"1"
"231";"7078";"12"
"1581";"7080";"3"
"231";"7082";"13"
"1583";"7087";"1"
"1582";"7088";"1"
"1583";"7090";"3"
"1582";"7093";"3"
"1583";"7094";"4"
"1583";"7097";"5"
"1584";"7098";"1"
"1584";"7099";"3"
"1584";"7100";"2"
"1584";"7101";"4"
"1584";"7102";"7"
"1584";"7103";"9"
"1584";"7104";"6"
"116";"7105";"2"
"116";"7106";"1"
"1584";"7107";"5"
"1584";"7108";"8"
"1584";"7109";"10"
"116";"7110";"4"
"116";"7111";"6"
"116";"7112";"5"
"116";"7114";"7"
"116";"7115";"10"
"116";"7116";"11"
"1584";"7117";"12"
"116";"7118";"12"
"1585";"7119";"1"
"1586";"7121";"4"
"1586";"7122";"7"
"1586";"7123";"3"
"1587";"7126";"1"
"1587";"7129";"2"
"1587";"7134";"5"
"1587";"7135";"3"
"266";"7137";"3"
"1587";"7139";"4"
"266";"7140";"11"
"1587";"7142";"6"
"266";"7144";"15"
"266";"7145";"12"
"1587";"7146";"7"
"266";"7147";"13"
"1587";"7149";"8"
"1587";"7153";"9"
"1588";"7155";"1"
"1589";"7156";"1"
"1589";"7157";"4"
"1589";"7158";"3"
"1589";"7159";"2"
"1589";"7160";"5"
"1589";"7161";"6"
"1589";"7162";"8"
"1589";"7163";"7"
"1589";"7164";"9"
"1589";"7165";"10"
"1589";"7166";"11"
"1589";"7167";"12"
"1590";"7168";"16"
"197";"7169";"1"
"1590";"7170";"18"
"1590";"7171";"17"
"1590";"7172";"20"
"1590";"7173";"19"
"1591";"7174";"1"
"238";"7175";"1"
"1591";"7176";"2"
"1590";"7177";"22"
"1590";"7178";"23"
"1591";"7179";"3"
"238";"7180";"2"
"1590";"7181";"21"
"1591";"7182";"5"
"1591";"7183";"4"
"1591";"7184";"7"
"238";"7185";"3"
"1591";"7186";"6"
"238";"7187";"4"
"1591";"7188";"8"
"1592";"7189";"1"
"1591";"7190";"9"
"1591";"7191";"10"
"1593";"7192";"1"
"1639";"7196";"11"
"283";"7202";"2"
"1596";"7203";"4"
"1594";"7204";"1"
"1595";"7205";"1"
"1595";"7206";"3"
"1596";"7207";"3"
"883";"7208";"11"
"1561";"7209";"10"
"1597";"7210";"7"
"1597";"7211";"3"
"1597";"7212";"9"
"1597";"7215";"11"
"1596";"7216";"6"
"197";"7217";"6"
"197";"7218";"3"
"197";"7219";"4"
"1596";"7221";"10"
"1598";"7222";"1"
"1598";"7224";"2"
"1598";"7225";"3"
"1598";"7226";"4"
"1598";"7227";"5"
"1599";"7230";"14"
"1598";"7233";"7"
"1598";"7234";"10"
"1598";"7235";"8"
"1598";"7237";"9"
"1600";"7239";"1"
"1601";"7240";"3"
"1601";"7241";"1"
"1601";"7242";"2"
"1602";"7243";"1"
"1601";"7244";"4"
"1602";"7245";"2"
"1601";"7246";"5"
"1601";"7247";"6"
"1601";"7248";"7"
"1602";"7249";"3"
"1601";"7250";"8"
"1602";"7252";"6"
"1603";"7253";"1"
"1604";"7254";"1"
"1601";"7255";"9"
"1602";"7256";"5"
"1601";"7258";"10"
"1601";"7259";"11"
"1602";"7261";"7"
"1603";"7262";"2"
"1601";"7263";"12"
"1605";"7265";"1"
"1605";"7266";"2"
"1605";"7267";"3"
"1605";"7268";"5"
"1605";"7269";"4"
"169";"7270";"2"
"169";"7271";"3"
"1605";"7272";"6"
"1605";"7273";"7"
"1605";"7275";"8"
"169";"7276";"5"
"1605";"7277";"9"
"1605";"7279";"10"
"169";"7281";"8"
"1605";"7282";"11"
"169";"7284";"10"
"1606";"7285";"1"
"1606";"7287";"2"
"1606";"7288";"3"
"1607";"7289";"2"
"1606";"7290";"4"
"1606";"7291";"5"
"1606";"7292";"6"
"1607";"7294";"5"
"1606";"7295";"7"
"1606";"7296";"8"
"1606";"7297";"9"
"1608";"7298";"2"
"1608";"7299";"3"
"1608";"7300";"9"
"1608";"7301";"7"
"1608";"7302";"5"
"1608";"7303";"16"
"1608";"7304";"12"
"1608";"7305";"13"
"1608";"7306";"22"
"1608";"7307";"18"
"1608";"7308";"19"
"1609";"7309";"4"
"1609";"7310";"1"
"1609";"7311";"2"
"1610";"7314";"5"
"1611";"7315";"2"
